create_date,point_id,valid_from,valid_to,carrier,estimated_days,origin_country,origin_name,origin_code,destination_country,destination_name,destination_code,shipping_type,load_type,load_amount,price_usd
2024-02-01,19016258,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Las Americas Intl,MDSD,AIR,kg,25,80
2024-02-01,19016258,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Las Americas Intl,MDSD,AIR,kg,45,144
2024-02-01,19016258,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Las Americas Intl,MDSD,AIR,kg,100,320
2024-02-01,19016258,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Las Americas Intl,MDSD,AIR,kg,250,800
2024-02-01,19016258,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Las Americas Intl,MDSD,AIR,kg,300,900
2024-02-01,19016258,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Las Americas Intl,MDSD,AIR,kg,500,1350
2024-02-01,19016258,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Las Americas Intl,MDSD,AIR,kg,750,1950
2024-02-01,19016258,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Las Americas Intl,MDSD,AIR,kg,1000,2450
2024-02-01,19016256,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Cibao Intl,MDST,AIR,kg,25,80
2024-02-01,19016256,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Cibao Intl,MDST,AIR,kg,45,144
2024-02-01,19016256,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Cibao Intl,MDST,AIR,kg,100,320
2024-02-01,19016256,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Cibao Intl,MDST,AIR,kg,250,800
2024-02-01,19016256,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Cibao Intl,MDST,AIR,kg,300,900
2024-02-01,19016256,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Cibao Intl,MDST,AIR,kg,500,1350
2024-02-01,19016256,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Cibao Intl,MDST,AIR,kg,750,1950
2024-02-01,19016256,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Cibao Intl,MDST,AIR,kg,1000,2450
2024-02-01,19016254,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,SV,El Salvador Intl,MSLP,AIR,kg,25,80
2024-02-01,19016254,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,SV,El Salvador Intl,MSLP,AIR,kg,45,144
2024-02-01,19016254,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,SV,El Salvador Intl,MSLP,AIR,kg,100,320
2024-02-01,19016254,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,SV,El Salvador Intl,MSLP,AIR,kg,250,800
2024-02-01,19016254,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,SV,El Salvador Intl,MSLP,AIR,kg,300,900
2024-02-01,19016254,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,SV,El Salvador Intl,MSLP,AIR,kg,500,1350
2024-02-01,19016254,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,SV,El Salvador Intl,MSLP,AIR,kg,750,1950
2024-02-01,19016254,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,SV,El Salvador Intl,MSLP,AIR,kg,1000,2450
2024-02-01,19016252,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,La Mesa Intl,MHLM,AIR,kg,25,80
2024-02-01,19016252,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,La Mesa Intl,MHLM,AIR,kg,45,144
2024-02-01,19016252,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,La Mesa Intl,MHLM,AIR,kg,100,320
2024-02-01,19016252,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,La Mesa Intl,MHLM,AIR,kg,250,800
2024-02-01,19016252,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,La Mesa Intl,MHLM,AIR,kg,300,900
2024-02-01,19016252,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,La Mesa Intl,MHLM,AIR,kg,500,1350
2024-02-01,19016252,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,La Mesa Intl,MHLM,AIR,kg,750,1950
2024-02-01,19016252,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,La Mesa Intl,MHLM,AIR,kg,1000,2450
2024-02-01,19016250,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PR,Luis Munoz Marin Intl,TJSJ,AIR,kg,25,75
2024-02-01,19016250,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PR,Luis Munoz Marin Intl,TJSJ,AIR,kg,45,135
2024-02-01,19016250,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PR,Luis Munoz Marin Intl,TJSJ,AIR,kg,100,300
2024-02-01,19016250,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PR,Luis Munoz Marin Intl,TJSJ,AIR,kg,250,750
2024-02-01,19016250,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PR,Luis Munoz Marin Intl,TJSJ,AIR,kg,300,840
2024-02-01,19016250,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PR,Luis Munoz Marin Intl,TJSJ,AIR,kg,500,1375
2024-02-01,19016250,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PR,Luis Munoz Marin Intl,TJSJ,AIR,kg,750,1987.5
2024-02-01,19016250,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,PR,Luis Munoz Marin Intl,TJSJ,AIR,kg,1000,2500
2024-02-01,19016248,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CR,Juan Santamaria Intl,MROC,AIR,kg,25,80
2024-02-01,19016248,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CR,Juan Santamaria Intl,MROC,AIR,kg,45,144
2024-02-01,19016248,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CR,Juan Santamaria Intl,MROC,AIR,kg,100,320
2024-02-01,19016248,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CR,Juan Santamaria Intl,MROC,AIR,kg,250,800
2024-02-01,19016248,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CR,Juan Santamaria Intl,MROC,AIR,kg,300,900
2024-02-01,19016248,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CR,Juan Santamaria Intl,MROC,AIR,kg,500,1350
2024-02-01,19016248,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CR,Juan Santamaria Intl,MROC,AIR,kg,750,1950
2024-02-01,19016248,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CR,Juan Santamaria Intl,MROC,AIR,kg,1000,2450
2024-02-01,19016246,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Francisco Intl,KSFO,AIR,kg,25,97.5
2024-02-01,19016246,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Francisco Intl,KSFO,AIR,kg,45,175.5
2024-02-01,19016246,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Francisco Intl,KSFO,AIR,kg,100,390
2024-02-01,19016246,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Francisco Intl,KSFO,AIR,kg,250,975
2024-02-01,19016246,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Francisco Intl,KSFO,AIR,kg,300,1050
2024-02-01,19016246,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Francisco Intl,KSFO,AIR,kg,500,1650
2024-02-01,19016246,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Francisco Intl,KSFO,AIR,kg,750,2287.5
2024-02-01,19016246,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Francisco Intl,KSFO,AIR,kg,1000,2800
2024-02-01,19016244,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Diego Intl,KSAN,AIR,kg,25,97.5
2024-02-01,19016244,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Diego Intl,KSAN,AIR,kg,45,175.5
2024-02-01,19016244,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Diego Intl,KSAN,AIR,kg,100,390
2024-02-01,19016244,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Diego Intl,KSAN,AIR,kg,250,975
2024-02-01,19016244,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Diego Intl,KSAN,AIR,kg,300,1050
2024-02-01,19016244,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Diego Intl,KSAN,AIR,kg,500,1650
2024-02-01,19016244,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Diego Intl,KSAN,AIR,kg,750,2287.5
2024-02-01,19016244,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Diego Intl,KSAN,AIR,kg,1000,2800
2024-02-01,19016242,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Antonio Intl,KSAT,AIR,kg,25,97.5
2024-02-01,19016242,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Antonio Intl,KSAT,AIR,kg,45,175.5
2024-02-01,19016242,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Antonio Intl,KSAT,AIR,kg,100,390
2024-02-01,19016242,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Antonio Intl,KSAT,AIR,kg,250,975
2024-02-01,19016242,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Antonio Intl,KSAT,AIR,kg,300,1050
2024-02-01,19016242,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Antonio Intl,KSAT,AIR,kg,500,1550
2024-02-01,19016242,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Antonio Intl,KSAT,AIR,kg,750,2137.5
2024-02-01,19016242,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,San Antonio Intl,KSAT,AIR,kg,1000,2700
2024-02-01,19016240,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Salt Lake City Intl,KSLC,AIR,kg,25,97.5
2024-02-01,19016240,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Salt Lake City Intl,KSLC,AIR,kg,45,175.5
2024-02-01,19016240,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Salt Lake City Intl,KSLC,AIR,kg,100,390
2024-02-01,19016240,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Salt Lake City Intl,KSLC,AIR,kg,250,975
2024-02-01,19016240,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Salt Lake City Intl,KSLC,AIR,kg,300,1050
2024-02-01,19016240,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Salt Lake City Intl,KSLC,AIR,kg,500,1650
2024-02-01,19016240,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Salt Lake City Intl,KSLC,AIR,kg,750,2287.5
2024-02-01,19016240,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Salt Lake City Intl,KSLC,AIR,kg,1000,2800
2024-02-01,19016238,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Sacramento Intl,KSMF,AIR,kg,25,97.5
2024-02-01,19016238,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Sacramento Intl,KSMF,AIR,kg,45,175.5
2024-02-01,19016238,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Sacramento Intl,KSMF,AIR,kg,100,390
2024-02-01,19016238,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Sacramento Intl,KSMF,AIR,kg,250,975
2024-02-01,19016238,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Sacramento Intl,KSMF,AIR,kg,300,1050
2024-02-01,19016238,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Sacramento Intl,KSMF,AIR,kg,500,1650
2024-02-01,19016238,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Sacramento Intl,KSMF,AIR,kg,750,2287.5
2024-02-01,19016238,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Sacramento Intl,KSMF,AIR,kg,1000,2800
2024-02-01,19016236,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,NL,Rotterdam,EHRD,AIR,kg,25,97.5
2024-02-01,19016236,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,NL,Rotterdam,EHRD,AIR,kg,45,175.5
2024-02-01,19016236,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,NL,Rotterdam,EHRD,AIR,kg,100,390
2024-02-01,19016236,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,NL,Rotterdam,EHRD,AIR,kg,250,975
2024-02-01,19016236,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,NL,Rotterdam,EHRD,AIR,kg,300,1170
2024-02-01,19016236,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,NL,Rotterdam,EHRD,AIR,kg,500,1850
2024-02-01,19016236,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,NL,Rotterdam,EHRD,AIR,kg,750,2512.5
2024-02-01,19016236,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,NL,Rotterdam,EHRD,AIR,kg,1000,3200
2024-02-01,19016234,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Fiumicino,LIRF,AIR,kg,25,90
2024-02-01,19016234,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Fiumicino,LIRF,AIR,kg,45,162
2024-02-01,19016234,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Fiumicino,LIRF,AIR,kg,100,360
2024-02-01,19016234,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Fiumicino,LIRF,AIR,kg,250,900
2024-02-01,19016234,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Fiumicino,LIRF,AIR,kg,300,1080
2024-02-01,19016234,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Fiumicino,LIRF,AIR,kg,500,1600
2024-02-01,19016234,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Fiumicino,LIRF,AIR,kg,750,2250
2024-02-01,19016234,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IT,Fiumicino,LIRF,AIR,kg,1000,2750
2024-02-01,19016232,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Richmond Intl,KRIC,AIR,kg,25,100
2024-02-01,19016232,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Richmond Intl,KRIC,AIR,kg,45,180
2024-02-01,19016232,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Richmond Intl,KRIC,AIR,kg,100,400
2024-02-01,19016232,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Richmond Intl,KRIC,AIR,kg,250,1000
2024-02-01,19016232,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Richmond Intl,KRIC,AIR,kg,300,1020
2024-02-01,19016232,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Richmond Intl,KRIC,AIR,kg,500,1600
2024-02-01,19016232,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Richmond Intl,KRIC,AIR,kg,750,2212.5
2024-02-01,19016232,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Richmond Intl,KRIC,AIR,kg,1000,2800
2024-02-01,19016230,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Raleigh Durham Intl,KRDU,AIR,kg,25,77.5
2024-02-01,19016230,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Raleigh Durham Intl,KRDU,AIR,kg,45,139.5
2024-02-01,19016230,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Raleigh Durham Intl,KRDU,AIR,kg,100,310
2024-02-01,19016230,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Raleigh Durham Intl,KRDU,AIR,kg,250,775
2024-02-01,19016230,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Raleigh Durham Intl,KRDU,AIR,kg,300,870
2024-02-01,19016230,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Raleigh Durham Intl,KRDU,AIR,kg,500,1425
2024-02-01,19016230,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Raleigh Durham Intl,KRDU,AIR,kg,750,2062.5
2024-02-01,19016230,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Raleigh Durham Intl,KRDU,AIR,kg,1000,2600
2024-02-01,19016228,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,EC,Mariscal Sucre Intl,SEQU,AIR,kg,25,80
2024-02-01,19016228,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,EC,Mariscal Sucre Intl,SEQU,AIR,kg,45,144
2024-02-01,19016228,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,EC,Mariscal Sucre Intl,SEQU,AIR,kg,100,320
2024-02-01,19016228,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,EC,Mariscal Sucre Intl,SEQU,AIR,kg,250,800
2024-02-01,19016228,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,EC,Mariscal Sucre Intl,SEQU,AIR,kg,300,900
2024-02-01,19016228,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,EC,Mariscal Sucre Intl,SEQU,AIR,kg,500,1350
2024-02-01,19016228,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,EC,Mariscal Sucre Intl,SEQU,AIR,kg,750,1950
2024-02-01,19016228,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,EC,Mariscal Sucre Intl,SEQU,AIR,kg,1000,2450
2024-02-01,19016226,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Punta Cana Intl,MDPC,AIR,kg,25,80
2024-02-01,19016226,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Punta Cana Intl,MDPC,AIR,kg,45,144
2024-02-01,19016226,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Punta Cana Intl,MDPC,AIR,kg,100,320
2024-02-01,19016226,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Punta Cana Intl,MDPC,AIR,kg,250,800
2024-02-01,19016226,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Punta Cana Intl,MDPC,AIR,kg,300,900
2024-02-01,19016226,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Punta Cana Intl,MDPC,AIR,kg,500,1350
2024-02-01,19016226,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Punta Cana Intl,MDPC,AIR,kg,750,1950
2024-02-01,19016226,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DO,Punta Cana Intl,MDPC,AIR,kg,1000,2450
2024-02-01,19016224,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CN,Pudong,ZSPD,AIR,kg,25,97.5
2024-02-01,19016224,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CN,Pudong,ZSPD,AIR,kg,45,175.5
2024-02-01,19016224,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CN,Pudong,ZSPD,AIR,kg,100,390
2024-02-01,19016224,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CN,Pudong,ZSPD,AIR,kg,250,975
2024-02-01,19016224,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CN,Pudong,ZSPD,AIR,kg,300,1170
2024-02-01,19016224,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CN,Pudong,ZSPD,AIR,kg,500,1900
2024-02-01,19016224,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CN,Pudong,ZSPD,AIR,kg,750,2737.5
2024-02-01,19016224,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CN,Pudong,ZSPD,AIR,kg,1000,3550
2024-02-01,19016222,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HT,Toussaint Louverture Intl,MTPP,AIR,kg,25,80
2024-02-01,19016222,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HT,Toussaint Louverture Intl,MTPP,AIR,kg,45,144
2024-02-01,19016222,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HT,Toussaint Louverture Intl,MTPP,AIR,kg,100,320
2024-02-01,19016222,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HT,Toussaint Louverture Intl,MTPP,AIR,kg,250,800
2024-02-01,19016222,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HT,Toussaint Louverture Intl,MTPP,AIR,kg,300,900
2024-02-01,19016222,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HT,Toussaint Louverture Intl,MTPP,AIR,kg,500,1350
2024-02-01,19016222,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HT,Toussaint Louverture Intl,MTPP,AIR,kg,750,1950
2024-02-01,19016222,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HT,Toussaint Louverture Intl,MTPP,AIR,kg,1000,2450
2024-02-01,19016220,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Pittsburgh Intl,KPIT,AIR,kg,25,77.5
2024-02-01,19016220,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Pittsburgh Intl,KPIT,AIR,kg,45,139.5
2024-02-01,19016220,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Pittsburgh Intl,KPIT,AIR,kg,100,310
2024-02-01,19016220,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Pittsburgh Intl,KPIT,AIR,kg,250,775
2024-02-01,19016220,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Pittsburgh Intl,KPIT,AIR,kg,300,870
2024-02-01,19016220,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Pittsburgh Intl,KPIT,AIR,kg,500,1425
2024-02-01,19016220,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Pittsburgh Intl,KPIT,AIR,kg,750,2062.5
2024-02-01,19016220,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Pittsburgh Intl,KPIT,AIR,kg,1000,2600
2024-02-01,19016218,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Phoenix Sky Harbor Intl,KPHX,AIR,kg,25,97.5
2024-02-01,19016218,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Phoenix Sky Harbor Intl,KPHX,AIR,kg,45,175.5
2024-02-01,19016218,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Phoenix Sky Harbor Intl,KPHX,AIR,kg,100,390
2024-02-01,19016218,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Phoenix Sky Harbor Intl,KPHX,AIR,kg,250,975
2024-02-01,19016218,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Phoenix Sky Harbor Intl,KPHX,AIR,kg,300,1050
2024-02-01,19016218,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Phoenix Sky Harbor Intl,KPHX,AIR,kg,500,1650
2024-02-01,19016218,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Phoenix Sky Harbor Intl,KPHX,AIR,kg,750,2287.5
2024-02-01,19016218,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Phoenix Sky Harbor Intl,KPHX,AIR,kg,1000,2800
2024-02-01,19016216,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Philadelphia Intl,KPHL,AIR,kg,25,77.5
2024-02-01,19016216,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Philadelphia Intl,KPHL,AIR,kg,45,139.5
2024-02-01,19016216,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Philadelphia Intl,KPHL,AIR,kg,100,310
2024-02-01,19016216,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Philadelphia Intl,KPHL,AIR,kg,250,775
2024-02-01,19016216,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Philadelphia Intl,KPHL,AIR,kg,300,870
2024-02-01,19016216,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Philadelphia Intl,KPHL,AIR,kg,500,1425
2024-02-01,19016216,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Philadelphia Intl,KPHL,AIR,kg,750,2062.5
2024-02-01,19016216,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Philadelphia Intl,KPHL,AIR,kg,1000,2600
2024-02-01,19016214,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Orly,LFPO,AIR,kg,25,90
2024-02-01,19016214,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Orly,LFPO,AIR,kg,45,162
2024-02-01,19016214,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Orly,LFPO,AIR,kg,100,360
2024-02-01,19016214,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Orly,LFPO,AIR,kg,250,900
