create_date,valid_from,valid_to,estimated_days,origin_country,origin_name,destination_country,destination_name,shipping_type,load_type,load_amount,price_usd
2023-10-12,2023-11-27,2023-11-28,,US,"Detroit, MI, USA",US,"Ann Arbor, MI, USA",LTL,mt,1,142.26
2023-10-12,2024-01-03,2024-01-17,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-11-10,,US,"Portland, OR, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1023.79
2023-10-12,2023-12-22,2024-01-05,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-10-25,,US,"Portland, OR, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1023.79
2023-10-12,2023-12-05,2023-12-19,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-10-17,,US,"Portland, OR, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,390.16
2023-10-12,2023-12-13,2023-12-27,,SA,"Al Matar, Al-Balad, Jeddah 22235, Saudi Arabia",SA,Jeddah Saudi Arabia,LTL,mt,1,230
2023-10-12,2023-10-13,2023-10-17,,US,"Portland, OR, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,389.79
2023-10-12,2023-11-24,2023-11-28,,US,"National Park, NJ 08063, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,478.18
2023-10-12,2023-12-07,2023-12-12,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1201.53
2023-10-12,2023-12-04,2023-12-06,,US,"National Park, NJ 08063, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,478.18
2023-10-12,2023-12-15,2023-12-20,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1201.53
2023-10-12,2023-10-30,2023-11-06,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,691.61
2023-10-12,2023-11-13,2023-11-14,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-11-20,2023-11-27,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,1592.89
2023-10-12,2023-11-20,2023-11-21,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-17,,DE,"Hamburg, Germany",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,257.73
2023-10-12,2023-11-14,2023-11-15,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-13,,DE,"Hamburg, Germany",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,335.6
2023-10-12,2023-11-23,2023-11-24,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-31,,DE,"Hamburg, Germany",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,288.91
2023-10-12,2023-11-16,2023-11-17,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-24,,DE,"Hamburg, Germany",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,288.91
2023-10-12,2023-11-09,2023-11-10,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-17,,DE,"Hamburg, Germany",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,288.91
2023-10-12,2023-11-17,2023-11-20,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-16,,DE,"Hamburg, Germany",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,288.91
2023-10-12,2023-11-14,2023-11-21,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,691.61
2023-10-12,2023-10-12,2023-10-26,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,158.34
2023-10-12,2023-11-07,2023-11-14,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,691.61
2023-10-12,2023-10-12,2023-10-20,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,158.34
2023-10-12,2023-11-20,2023-11-21,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-27,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,158.34
2023-10-12,2023-11-13,2023-11-14,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-23,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,158.34
2023-10-12,2023-11-08,2023-11-09,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-17,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,158.34
2023-10-12,2023-12-04,2023-12-11,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,1592.89
2023-10-12,2023-10-12,2023-10-27,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,158.34
2023-10-12,2023-11-27,2023-12-04,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,1592.89
2023-10-12,2023-10-12,2023-10-23,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,158.34
2023-10-12,2023-11-22,2023-11-29,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,1592.89
2023-10-12,2023-10-12,2023-10-17,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,158.34
2023-10-12,2023-10-31,2023-11-07,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,691.61
2023-10-12,2023-10-12,2023-10-13,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,166.65
2023-10-12,2023-11-03,2023-11-10,,US,"Battery Pl/West St, New York, NY 10280, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,691.61
2023-10-12,2023-10-12,2023-10-16,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,153.11
2023-10-12,2023-11-14,2023-11-15,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-13,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,166.65
2023-10-12,2023-11-17,2023-11-20,,US,"First Street Metromover Station, Miami, FL 33132, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,566.92
2023-10-12,2023-10-12,2023-10-16,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,153.11
2023-10-12,2023-11-20,2023-11-27,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,1592.89
2023-10-12,2023-10-12,2023-10-13,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,166.65
2023-10-12,2023-11-23,2023-11-30,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Lauderdale-By-The-Sea, FL, USA",LTL,mt,1,1592.89
2023-10-12,2023-10-12,2023-10-16,,DE,"Hamburg, Germany",DE,"Seewartenstraße 10, 20459 Hamburg, Germany",LTL,mt,1,153.11
2023-10-12,2023-12-04,2023-12-18,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-30,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,546.82
2023-10-12,2023-11-21,2023-12-05,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-16,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,546.82
2023-10-12,2023-11-06,2023-11-20,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-16,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,546.82
2023-10-12,2023-12-19,2024-01-02,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-11-10,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,713.24
2023-10-12,2023-12-13,2023-12-27,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-11-03,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,713.24
2023-10-12,2023-11-29,2023-12-13,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-27,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,713.24
2023-10-12,2023-11-23,2023-12-07,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-20,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,713.24
2023-10-12,2023-11-22,2023-12-06,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-17,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,713.24
2023-10-12,2023-11-06,2023-11-20,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-17,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,713.24
2023-10-12,2023-12-18,2024-01-01,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-11-13,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,546.82
2023-10-12,2023-12-11,2023-12-25,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-11-06,,US,"Miami, FL, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,546.82
2023-10-12,2023-11-15,2023-11-29,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-16,,US,"Miami, FL, USA",US,"First Street Metromover Station, Miami, FL 33132, USA",LTL,mt,1,2956.81
2023-10-12,2023-11-01,2023-11-15,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-13,,US,"Miami, FL, USA",US,"First Street Metromover Station, Miami, FL 33132, USA",LTL,mt,1,112.48
2023-10-12,2023-11-13,2023-11-27,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-13,,US,"Miami, FL, USA",US,"First Street Metromover Station, Miami, FL 33132, USA",LTL,mt,1,112.48
2023-10-12,2023-12-13,2023-12-27,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-11-15,,US,"Miami, FL, USA",US,"First Street Metromover Station, Miami, FL 33132, USA",LTL,mt,1,112.48
2023-10-12,2023-11-29,2023-12-13,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-11-03,,US,"Miami, FL, USA",US,"First Street Metromover Station, Miami, FL 33132, USA",LTL,mt,1,112.48
2023-10-12,2023-11-23,2023-12-07,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-27,,US,"Miami, FL, USA",US,"First Street Metromover Station, Miami, FL 33132, USA",LTL,mt,1,112.48
2023-10-12,2023-12-04,2023-12-18,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-11-13,,US,"Miami, FL, USA",US,"First Street Metromover Station, Miami, FL 33132, USA",LTL,mt,1,515.39
2023-10-12,2023-11-27,2023-12-11,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-11-06,,US,"Miami, FL, USA",US,"First Street Metromover Station, Miami, FL 33132, USA",LTL,mt,1,515.39
2023-10-12,2023-11-27,2023-12-11,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-16,,US,"Miami, FL, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,645.74
2023-10-12,2023-12-04,2023-12-18,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-23,,US,"Miami, FL, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,392.02
2023-10-12,2023-11-30,2023-12-14,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-19,,US,"Miami, FL, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1026.47
2023-10-12,2023-11-29,2023-12-13,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-18,,US,"Miami, FL, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1263.56
2023-10-12,2023-12-21,2024-01-04,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-31,,US,"Miami, FL, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1263.56
2023-10-12,2023-12-14,2023-12-28,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-24,,US,"Miami, FL, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1263.56
2023-10-12,2023-12-11,2023-12-25,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-11-01,,US,"Miami, FL, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1263.56
2023-10-12,2023-12-04,2023-12-18,,AR,"Av. Antártida Argentina, Buenos Aires, Argentina",AR,"RN A002 5, B1802 Ezeiza, Provincia de Buenos Aires, Argentina",LTL,mt,1,92
2023-10-12,2023-10-12,2023-10-25,,US,"Miami, FL, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,1263.56
2023-10-12,2023-12-05,2023-12-07,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-18,,US,"Las Vegas, NV, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,673.14
2023-10-12,2023-12-04,2023-12-06,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-16,,US,"Las Vegas, NV, USA",US,"The Embarcadero, San Francisco, CA 94133, USA",LTL,mt,1,366.11
2023-10-12,2023-11-08,2023-11-10,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-18,,US,"Las Vegas, NV, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,7118.59
2023-10-12,2023-11-10,2023-11-14,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-18,,US,"Las Vegas, NV, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,7118.59
2023-10-12,2023-11-09,2023-11-13,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-19,,US,"Las Vegas, NV, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,814.8
2023-10-12,2023-11-20,2023-11-22,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-26,,US,"Las Vegas, NV, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,814.8
2023-10-12,2023-11-28,2023-11-30,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-16,,US,"Las Vegas, NV, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,450.01
2023-10-12,2023-11-27,2023-11-29,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-13,,US,"Las Vegas, NV, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,713.38
2023-10-12,2023-12-04,2023-12-06,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-16,,US,"Las Vegas, NV, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,425.17
2023-10-12,2023-11-30,2023-12-04,,GB,"Victoria Embankment Gardens, Villiers St, London WC2N 6NS, UK",GB,"Slough, UK",LTL,mt,1,135.35
2023-10-12,2023-10-12,2023-10-13,,US,"Las Vegas, NV, USA",US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",LTL,mt,1,292.58
2023-10-12,2023-11-14,2023-11-22,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"Vancouver, BC, Canada",LTL,mt,1,766.96
2023-10-12,2023-12-11,2023-12-19,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"Vancouver, BC, Canada",LTL,mt,1,766.96
2023-10-12,2023-11-29,2023-12-05,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"Vancouver, BC, Canada",LTL,mt,1,1154.07
2023-10-12,2023-11-13,2023-11-16,,US,"National Park, NJ 08063, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,728.55
2023-10-12,2023-10-16,2023-10-17,,NL,"Prins Hendrikkade 36, 1011 AE Amsterdam, Netherlands",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,123.37
2023-10-12,2023-10-16,2023-10-17,,NL,"Prins Hendrikkade 36, 1011 AE Amsterdam, Netherlands",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,123.37
2023-10-12,2023-11-24,2023-12-01,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",US,"Battery Pl/West St, New York, NY 10280, USA",LTL,mt,1,1392.34
2023-10-12,2023-10-16,2023-10-17,,NL,"Prins Hendrikkade 36, 1011 AE Amsterdam, Netherlands",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,123.37
2023-10-12,2023-11-15,2023-11-20,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,2896.22
2023-10-12,2023-10-19,2023-10-23,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",PT,"Santos, Av. 24 de Julho, 1200-109 Lisboa, Portugal",LTL,mt,1,374.8
2023-10-12,2023-12-05,2023-12-14,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,9018.3
2023-10-12,2023-10-19,2023-10-23,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",PT,"Santos, Av. 24 de Julho, 1200-109 Lisboa, Portugal",LTL,mt,1,374.8
2023-10-12,2023-11-13,2023-11-17,,CA,"1197-1315 Rue Berri, Montréal, QC H2L, Canada",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,4239.02
2023-10-12,2023-10-19,2023-10-23,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",PT,"Santos, Av. 24 de Julho, 1200-109 Lisboa, Portugal",LTL,mt,1,374.8
2023-10-12,2023-11-13,2023-11-17,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,2896.22
2023-10-12,2023-10-19,2023-10-20,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",PT,"Santos, Av. 24 de Julho, 1200-109 Lisboa, Portugal",LTL,mt,1,426.52
2023-10-12,2023-12-04,2023-12-13,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,9018.3
2023-10-12,2023-10-19,2023-10-20,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",PT,"Santos, Av. 24 de Julho, 1200-109 Lisboa, Portugal",LTL,mt,1,426.52
2023-10-12,2023-11-10,2023-11-14,,CA,"1197-1315 Rue Berri, Montréal, QC H2L, Canada",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,4239.02
2023-10-12,2023-10-19,2023-10-20,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",PT,"Santos, Av. 24 de Julho, 1200-109 Lisboa, Portugal",LTL,mt,1,426.52
2023-10-12,2023-11-13,2023-11-17,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,2896.22
2023-10-12,2023-10-19,2023-10-25,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,420.05
2023-10-12,2023-11-07,2023-11-13,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,2896.22
2023-10-12,2023-10-19,2023-10-20,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,532.7
2023-10-12,2023-11-14,2023-11-20,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,2896.22
2023-10-12,2023-10-19,2023-10-27,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,565.7
2023-10-12,2023-11-10,2023-11-14,,US,"Battery Pl/West St, New York, NY 10280, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,2896.22
2023-10-12,2023-10-19,2023-10-23,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,1635.62
2023-10-12,2023-12-04,2023-12-13,,US,"Via Cabrillo-Marina, San Pedro, CA 90731, USA",CA,"Port au Port, NL A0N 1T0, Canada",LTL,mt,1,9018.3
2023-10-12,2023-10-19,2023-10-25,,PT,"R. Henrique Schreck 202-212, 4450-570 Leça da Palmeira, Portugal",NL,"Dempostraat 1-69, 3029 CL Rotterdam, Netherlands",LTL,mt,1,420.05
